uid,Type,Producers,Studios,Source,Themes,Demographic,Duration,Favorites,Streaming Platforms
35734,Music,['add some'],['add some'],Unknown,[],,2 min.,0,[]
39623,Music,['add some'],['Poncotan'],Original,[],,3 min.,2,[]
37845,Music,['add some'],['add some'],Original,[],,2 min.,1,[]
36293,Music,['NHK'],['add some'],Original,"['Music', 'Space']",Kids,2 min.,0,[]
4391,Movie,['add some'],['add some'],Original,[],,9 min.,0,[]
35732,Music,['add some'],['add some'],Original,[],,3 min.,1,[]
19755,TV,['add some'],['Kinema Citrus'],Music,[],Kids,5 min. per ep.,1,['Crunchyroll']
38814,TV,['add some'],['Seven'],Manga,"['Harem', 'School', 'Time Travel']",,7 min. per ep.,108,[]
30473,Movie,['add some'],['Hand to Mouse.'],Original,[],,49 min.,1,[]
28419,Movie,['The National Film Center Japan'],['add some'],Original,[],,2 min.,0,[]
5799,Movie,['CoMix Wave Films'],['add some'],Original,[],,28 min.,0,['Crunchyroll']
40711,PV,['add some'],['add some'],Original,[],,30 sec.,8,[]
39259,Music,['add some'],['add some'],Original,[],,3 min.,0,[]
34980,ONA,['add some'],['Kenji Studio'],Other,[],,2 min. per ep.,1,[]
39708,ONA,['add some'],['TOHO animation'],Original,"['Music', 'Mythology']",,2 min. per ep.,2,[]
38997,Music,['Victor Entertainment'],['add some'],Original,[],,3 min.,0,[]
39288,Music,['add some'],['add some'],Original,[],,3 min.,1,[]
37320,ONA,"['Picante Circus', 'Suiseisha', 'Cloud22']",['Magic Bus'],Web manga,[],Josei,5 min. per ep.,143,[]
5246,OVA,['add some'],['Pierrot'],Original,[],,29 min.,1,[]
1340,OVA,"['Movic', 'Sony Music Entertainment', 'animate']","['J.C.Staff', 'animate Film']",Manga,[],Seinen,48 min.,6,[]
7511,ONA,['The Village of Marchen'],['add some'],Unknown,[],,11 min. per ep.,0,[]
30251,TV,['Imagine'],['Nomad'],Game,"['Idols (Female)', 'Music']",,23 min. per ep.,4,['Crunchyroll']
35958,CM,['add some'],['add some'],Original,[],,2 min.,0,[]
1487,Special,"['Bandai Visual', 'Bandai']",['Bee Train'],Original,[],,24 min.,15,[]
2128,TV,['Tohokushinsha Film Corporation'],['Sunrise'],Original,[],,24 min. per ep.,7,[]
4943,Movie,['add some'],['Sanrio'],Original,[],,1 hr. 31 min.,3,[]
4083,TV,['TBS'],['Mushi Production'],Original,[],,22 min. per ep.,1,[]
37920,TV,['Nippon Columbia'],['Lesprit'],Manga,"['Romantic Subtext', 'School']",Seinen,12 min. per ep.,202,"['Crunchyroll', 'HIDIVE']"
34812,Special,['add some'],['Seven Arcs Pictures'],Original,[],,18 min. per ep.,12,[]
34474,TV,"['Pierrot', 'Movic', 'Bandai Namco Entertainment', 'Docomo Anime Store']","['PRA', 'AZ Creative']",Mixed media,"['Idols (Male)', 'Music']",,23 min. per ep.,102,['Crunchyroll']
1043,OVA,"['animate Film', 'Movic', 'Sony Music Entertainment']",['Madhouse'],Manga,[],Shoujo,50 min. per ep.,38,[]
29697,Special,['add some'],['Production I.G'],Manga,[],Shounen,11 min.,0,[]
31861,OVA,"['Pony Canyon Enterprises', 'AIC RIGHTS', 'Youku']","['AIC', 'C2C']",Original,"['Harem', 'Space']",,29 min. per ep.,17,['Crunchyroll']
14629,Movie,['Sony Pictures Worldwide Acquisitions'],['Sola Digital Arts'],Book,[],,1 hr. 29 min.,5,[]
7536,Movie,['Sunrise'],['The Answer Studio'],Original,"['Mecha', 'Military', 'Space']",,1 hr. 58 min.,0,[]
7774,OVA,['Marvelous Entertainment'],['Doga Kobo'],Visual novel,[],,25 min.,2,['HIDIVE']
1515,OVA,['Bandai Visual'],['Studio Fantasia'],Novel,"['Parody', 'Super Power']",,23 min.,2,[]
36114,Music,['Warner Music Japan'],['add some'],Original,[],,4 min.,0,[]
32752,Music,['Space Shower Music'],['add some'],Music,[],,3 min.,0,[]
38800,CM,['add some'],['add some'],Original,"['Music', 'Racing']",,30 sec. per ep.,0,[]
33258,ONA,['add some'],['Sparkly Key Animation Studio'],Novel,"['Martial Arts', 'Parody']",,9 min.,0,[]
28595,TV,['Bandai Namco Entertainment'],"['OLM Digital', 'Sprite Animation Studios']",Game,[],,25 min. per ep.,5,[]
36103,Music,['Hipland Music Corporation'],['Onionskin'],Original,[],,3 min.,0,[]
19239,Music,['add some'],['add some'],Unknown,[],,6 min.,0,[]
28653,Movie,['add some'],['add some'],Original,[],,2 min.,1,[]
35399,Movie,['add some'],['add some'],Other,[],,5 min.,0,[]
33886,Music,['Universal Music Japan'],['P.I.C.S.'],Music,[],,5 min.,0,[]
25973,Special,['add some'],['RG Animation Studios'],Original,[],Kids,4 min.,0,[]
33578,Music,['HeART-BIT'],['add some'],Original,[],,8 min. per ep.,0,[]
3320,OVA,['add some'],['Pierrot'],Original,[],,48 min.,1,[]
2521,TV,['add some'],['AIC'],Original,[],,24 min. per ep.,3,[]
10347,TV,['Shogakukan Music & Digital Entertainment'],['add some'],Manga,[],Shoujo,5 min. per ep.,3,[]
30071,Movie,['NHK'],['add some'],Original,[],Kids,21 min.,0,[]
29862,ONA,['add some'],['DLE'],Unknown,[],,3 min.,0,[]
16558,Movie,['add some'],['add some'],Unknown,[],,1 hr. 10 min.,0,[]
40239,TV Special,['add some'],"['asread.', 'White Fox']",Light novel,"['Harem', 'Isekai']",,23 min.,64,[]
29917,Movie,['Dentsu'],['add some'],Original,[],,17 min.,1,[]
27927,TV,"['Grooove', 'Glovision', 'Harappa']",['A-Real'],Original,[],,3 min. per ep.,8,['Crunchyroll']
30973,Movie,['add some'],['add some'],Other,[],,Unknown,0,[]
29649,Movie,['add some'],['add some'],Unknown,[],,3 min.,0,[]
28685,Movie,['add some'],['add some'],Original,[],,6 min.,0,[]
5873,Movie,['add some'],['add some'],Original,[],,15 min.,2,[]
2311,Movie,['add some'],['Toei Animation'],Unknown,[],,1 hr. 55 min.,3,[]
2511,Movie,['add some'],['Ashi Productions'],Original,[],,1 hr. 28 min.,16,[]
33173,Special,['TOHO animation'],['Doga Kobo'],4-koma manga,"['CGDCT', 'School']",,6 min. per ep.,1,[]
5193,ONA,['add some'],['add some'],Unknown,[],Kids,20 min.,0,[]
32606,TV,"['Pierrot', 'Being', 'Zack Promotion', 'Bushiroad Music']",['Pierrot Plus'],Game,[],,3 min. per ep.,40,['HIDIVE']
34118,ONA,['add some'],['add some'],Original,[],,2 min.,0,[]
31057,CM,['Echoes'],['add some'],Original,[],,3 min. per ep.,0,[]
10346,TV,['add some'],['Toei Animation'],Manga,[],,24 min. per ep.,2,[]
37921,Special,['add some'],['TMS Entertainment'],Web manga,[],,2 min. per ep.,26,[]
39180,ONA,['add some'],['add some'],Original,[],,20 sec.,0,[]
37527,ONA,['add some'],['add some'],Original,[],,2 min.,0,[]
9917,Movie,['add some'],"['Production I.G', 'Xebec', 'OLM']",Game,[],Kids,1 hr. 36 min.,11,[]
19855,TV,"['VAP', 'Earth Star Entertainment']",['Bridge'],Manga,[],,24 min. per ep.,136,['Crunchyroll']
26351,TV,"['Lantis', 'Kadokawa Shoten', 'AT-X', 'KlockWorx', 'chara-ani.com', 'Tokyo MX', 'Sankyo Planning', 'Docomo Anime Store', 'Kadokawa Media House']",['Satelight'],Manga,[],Seinen,24 min. per ep.,317,['Crunchyroll']
17585,,[],[],,[],,,,[]
19219,Movie,['add some'],['Mirai Film'],Original,[],,4 min.,0,[]
30600,Special,"['DAX Production', 'Dream Creation']",['Creators in Pack'],4-koma manga,[],,5 min.,1,[]
88,Movie,"['Sotsu', 'Shochiku', 'Atelier Musa', 'Nagoya Broadcasting Network']",['Sunrise'],Original,"['Mecha', 'Military', 'Space']",,2 hr.,84,[]
6061,OVA,['Bandai Visual'],['AIC'],Original,[],,30 min. per ep.,8,[]
33551,Special,['add some'],['add some'],Original,[],,30 sec. per ep.,0,[]
37639,Music,['Avex Entertainment'],['add some'],Original,[],,1 min. per ep.,1,[]
7296,Music,['add some'],['add some'],Original,[],Kids,2 min.,0,[]
1805,OVA,['Nippon Columbia'],['Zero-G Room'],Manga,"['Mythology', 'Vampire']",,27 min. per ep.,14,[]
37601,TV,"['flying DOG', 'Kadokawa']","['asread.', 'Tear Studio']",Game,[],,23 min. per ep.,38,['Crunchyroll']
36777,OVA,['add some'],['White Fox'],Visual novel,[],,13 min.,8,[]
11829,TV,['Knack Animation'],['add some'],Unknown,[],,24 min. per ep.,2,[]
4398,Movie,['add some'],['add some'],Original,[],,3 min.,6,[]
29920,Movie,['add some'],['add some'],Other,[],,20 min.,1,[]
29353,Music,['add some'],['add some'],Music,[],,5 min.,0,[]
7451,Movie,['add some'],"['Yamamura Animation, Inc.']",Unknown,[],,4 min.,0,[]
23157,Music,['add some'],['Pierrot'],Original,[],,2 min.,0,[]
36642,ONA,['add some'],['add some'],Card game,"['Music', 'Strategy Game']",,1 min.,0,[]
35475,ONA,['add some'],['add some'],Manga,"['Historical', 'Music', 'Parody']",,1 min.,0,[]
4252,OVA,['Toshiba EMI'],"['AIC', 'animate Film']",Unknown,[],,30 min. per ep.,1,[]
32636,Movie,['Geidai Animation'],['add some'],Original,[],,3 min.,0,[]
2941,Movie,"['Hanho Heung-Up', 'Big Film Entertainment']","['Toei Animation', 'OLM Digital']",Unknown,[],,1 hr. 26 min.,1,[]
36597,Music,['Sega'],['add some'],Original,[],,2 min.,1,[]
36180,Music,['add some'],['Minakata Laboratory'],Music,[],,4 min.,0,[]
35114,TV,"['Kyotoma', 'Kanetsu Investment']",['drop'],Novel,[],,9 min. per ep.,7,[]
3429,Special,['add some'],['Group TAC'],Manga,[],,4 min.,4,[]
25991,PV,['add some'],['Trigger'],Game,"['Music', 'Video Game']",,1 min.,1,[]
35709,Movie,['Geidai Animation'],['add some'],Original,[],,1 min.,1,[]
34050,CM,['add some'],['Studio Ghibli'],Original,[],,18 sec. per ep.,1,[]
4827,Special,['add some'],['Rikuentai'],Visual novel,[],,4 min. per ep.,1,[]
32297,ONA,['add some'],['add some'],Original,[],,1 min.,0,[]
7985,Movie,['add some'],['Group TAC'],Original,[],,1 hr. 44 min.,1,[]
8682,ONA,['Space Neko Company'],['add some'],Original,[],,2 min.,0,[]
35559,TV Special,['add some'],"['Artland', 'TNK']",Other,[],,23 min.,6,[]
38212,ONA,"['Studio Mausu', 'Suiseisha']",['Namu Animation'],Manga,[],,3 min. per ep.,62,[]
30045,Movie,['The National Film Center Japan'],['add some'],Other,[],,11 min.,1,[]
40002,PV,['add some'],['add some'],Original,[],,30 sec.,0,[]
5632,Movie,['add some'],['add some'],Original,[],,11 min.,1,[]
28053,Movie,['add some'],['add some'],Unknown,[],,10 min.,1,[]
31926,Movie,['add some'],['add some'],Original,[],,9 min.,0,[]
31618,ONA,['Beyond C.'],['Studio 4°C'],Original,[],,2 min. per ep.,0,[]
36643,PV,['add some'],['add some'],Card game,"['Music', 'Strategy Game']",,1 min. per ep.,1,[]
36395,Music,['NHK'],['add some'],Original,"['Music', 'Samurai']",,2 min.,0,[]
2876,Movie,['Sanrio'],['add some'],Unknown,[],Kids,1 hr. 20 min.,1,[]
13423,Movie,['Digital Frontier'],['add some'],Unknown,[],,3 min.,1,[]
29861,ONA,['add some'],['DLE'],Unknown,[],,3 min.,0,[]
21765,Movie,['Gakken'],['Gakken Eigakyoku'],Other,[],Kids,8 min.,0,[]
35708,ONA,['add some'],['add some'],Other,"['School', 'Showbiz']",,2 min. per ep.,0,[]
13971,Movie,['add some'],['add some'],Original,[],,7 min.,3,[]
33933,TV,['Sony Music Entertainment'],['DLE'],Original,[],,30 sec. per ep.,0,[]
34595,Movie,['add some'],"['Yamamura Animation, Inc.']",Original,[],,14 min.,1,[]
32860,Music,"[""Toy's Factory""]",['add some'],Music,[],,1 min. per ep.,0,[]
2003,OVA,['add some'],['J.C.Staff'],Original,[],,53 min.,1,[]
12295,Movie,['add some'],['Mushi Production'],Other,[],,4 min.,2,[]
25103,Music,['Opera House'],['add some'],Original,[],Kids,6 min.,0,[]
35629,ONA,"['Picante Circus', 'Cloud22']",['Magic Bus'],Manga,[],,4 min. per ep.,119,[]
34958,Movie,['add some'],['add some'],Unknown,[],,15 min.,0,[]
32447,TV,['Magic Capsule'],"['W-Toon Studio', 'DMM.futureworks']",Visual novel,[],,3 min. per ep.,34,['Crunchyroll']
1027,OVA,['Broccoli'],['Triangle Staff'],Game,[],,31 min. per ep.,3,[]
37142,CM,['add some'],['add some'],Original,[],,1 min. per ep.,0,[]
36584,ONA,['add some'],['add some'],Original,[],,1 min.,0,[]
33549,ONA,['add some'],['add some'],Other,[],,2 min.,0,[]
38471,ONA,['add some'],['add some'],Game,"['Idols (Male)', 'Music', 'Strategy Game']",,1 min.,0,[]
29551,Movie,['add some'],['add some'],Other,[],,11 min.,0,[]
7255,Movie,['add some'],['add some'],Original,[],,13 min.,0,[]
10578,TV,['Starchild Records'],['SILVER LINK.'],Light novel,"['Harem', 'School']",,24 min. per ep.,263,['Crunchyroll']
6166,TV,"['AIC', 'Lantis', 'Media Factory', 'Pony Canyon', 'Rakuonsha', 'AT-X', 'KlockWorx', 'Ryukyu Asahi Broadcasting']",['AIC PLUS+'],Light novel,[],,24 min. per ep.,528,[]
378,Movie,"['Bandai Visual', 'Dentsu', 'Genco']",['Actas'],Original,[],,1 hr. 2 min.,5,[]
3288,OVA,['Sotsu'],['Sunrise'],Original,"['Mecha', 'Military', 'Space']",,7 min. per ep.,11,[]
29820,ONA,['add some'],['DLE'],Unknown,[],,4 min. per ep.,0,[]
25971,Special,['add some'],['RG Animation Studios'],Original,[],,6 min.,4,[]
28531,Special,"['VAP', 'AIC']",['AIC PLUS+'],Original,[],,4 min. per ep.,2,[]
15021,Special,['add some'],['Tokyo Movie'],Manga,[],Shoujo,4 min.,0,[]
31439,TV,['Hobi Animation'],['AXsiZ'],Visual novel,[],,3 min. per ep.,30,['Crunchyroll']
4098,OVA,['add some'],['Studio 4°C'],Unknown,[],,40 min.,0,[]
7423,ONA,['The Village of Marchen'],['add some'],Original,[],,3 min.,0,[]
8710,Special,"['Lantis', 'Barnum Studio']",['add some'],Original,[],,2 min.,0,[]
30201,Music,['NHK'],['add some'],Original,[],Kids,2 min.,0,[]
30153,ONA,['add some'],['add some'],Unknown,[],,2 min. per ep.,0,[]
29744,Music,['add some'],['add some'],Music,[],,5 min.,0,[]
2391,TV,"['Bandai Visual', 'Sotsu', 'TV Tokyo Music']",['Sunrise'],Original,[],,25 min. per ep.,12,[]
3772,TV,['CinePix'],['Xebec'],Unknown,[],,23 min. per ep.,8,[]
31747,TV,"['NHK', 'Sound Team Don Juan']",['Kinema Citrus'],Music,[],Kids,5 min. per ep.,1,['Crunchyroll']
34733,Special,['add some'],['Typhoon Graphics'],Original,[],,4 min.,15,[]
20581,ONA,['CoMix Wave Films'],['add some'],Unknown,[],,3 min. per ep.,1,[]
33449,Movie,['Decovocal'],['add some'],Original,[],,5 min.,1,[]
8752,Music,['NHK'],['add some'],Original,[],Kids,2 min.,0,[]
34625,ONA,['add some'],['Shimogumi'],Original,[],,9 min.,0,[]
35530,Music,['NHK'],['Oddjob'],Original,[],Kids,2 min.,0,[]
2082,OVA,"['Shogakukan-Shueisha Productions', 'Victor Entertainment']",['Sofix'],Visual novel,[],,27 min. per ep.,2,[]
32346,Music,['add some'],['add some'],Original,[],,3 min.,0,[]
6184,OVA,['Bandai'],['Studio Fantasia'],Manga,"['Gore', 'Mythology']",,30 min.,7,[]
28809,Special,['add some'],['I was a Ballerina'],Original,[],,3 min. per ep.,0,[]
18133,ONA,['add some'],['add some'],Original,[],,1 min. per ep.,0,[]
32626,Movie,"['Gakken', 'Gakken Eigakyoku']",['add some'],Picture book,[],Kids,11 min.,0,[]
9499,OVA,['Nichiei Agency'],"['Takahashi Studio', 'Suna Kouhou']",Manga,[],Seinen,55 min. per ep.,9,[]
13823,ONA,['add some'],['add some'],Original,[],,2 min.,0,[]
38284,TV,['add some'],['add some'],Other,[],,14 min. per ep.,3,[]
34432,Music,['add some'],['add some'],Music,[],,3 min.,0,[]
34997,ONA,['Panasonic Digital Contents'],['add some'],Original,[],,3 min. per ep.,0,[]
8731,Music,['NHK'],['add some'],Original,[],Kids,2 min.,0,[]
34887,ONA,['add some'],['add some'],Original,[],,16 sec.,0,[]
9967,Special,['add some'],"['Trinet Entertainment', 'Picture Magic']",Visual novel,"['Harem', 'School']",Seinen,2 min. per ep.,0,[]
32889,Movie,['add some'],['add some'],Original,[],,1 hr. 28 min.,1,[]
22683,ONA,['add some'],['Asahi Production'],Original,[],Kids,3 min. per ep.,0,[]
36765,Music,['Victor Entertainment'],['pH Studio'],Original,[],,4 min.,0,[]
29925,Movie,['Gakken'],['add some'],Unknown,[],Kids,26 min.,0,[]
10466,OVA,"['Magic Bus', 'TAKI Corporation']",['add some'],Novel,[],Seinen,50 min.,0,[]
25941,Special,['CoMix Wave Films'],['add some'],Unknown,[],,4 min. per ep.,0,[]
2785,OVA,"['Victor Entertainment', 'Hakusensha']",['Madhouse'],Manga,[],Shoujo,35 min. per ep.,1,[]
16373,OVA,['CoMix Wave Films'],['add some'],Original,[],,5 min. per ep.,0,[]
36599,Music,['Sega'],['add some'],Original,[],,2 min.,6,[]
38808,Music,['add some'],['add some'],Original,[],,2 min.,0,[]
33909,Music,['Sanyo'],['add some'],Game,[],,3 min.,0,[]
33910,Music,['Sanyo'],['add some'],Game,[],,3 min.,0,[]
10104,OVA,['add some'],['Production I.G'],Novel,[],,10 min. per ep.,0,[]
21089,Music,['add some'],['David Production'],Original,[],,5 min.,0,[]
34955,Movie,['add some'],['add some'],Unknown,[],,11 min.,0,[]
9850,Movie,['add some'],['add some'],Other,[],Kids,10 min.,0,[]
33187,Movie,['add some'],['add some'],Original,[],,3 sec.,23,[]
19481,Music,['add some'],['Kamikaze Douga'],Original,"['Mecha', 'Music']",,3 min.,0,[]
17843,ONA,['CoMix Wave Films'],['Trigger'],Original,[],,24 sec. per ep.,3,[]
35401,Movie,['add some'],['add some'],Original,[],,11 min.,0,[]
7244,Movie,['add some'],"['Yamamura Animation, Inc.']",Unknown,[],,12 min.,0,[]
33846,TV,['Pony Canyon'],['DLE'],Original,[],,2 min. per ep.,1,[]
29923,Movie,['add some'],['Otogi Production'],Original,[],,18 min.,1,[]
38411,,[],[],,[],,,,[]
7504,ONA,['add some'],['add some'],Original,[],,11 min.,0,[]
9650,Music,['Geneon Universal Entertainment'],['Project No.9'],Game,"['Music', 'Strategy Game']",,2 min. per ep.,0,[]
38796,Music,['add some'],['add some'],Original,[],,4 min.,1,[]
37735,ONA,['add some'],"['Gonzo', 'Stingray']",Light novel,[],,1 hr. 19 min.,21,['Crunchyroll']
33500,ONA,['add some'],['DLE'],Original,[],,3 min. per ep.,0,[]
33103,Special,['add some'],['add some'],Manga,[],Shoujo,1 min. per ep.,0,[]
31170,PV,['add some'],['add some'],Manga,[],,2 min.,0,[]
2384,OVA,['add some'],['Anime R'],Manga,[],,29 min.,5,[]
36510,TV,"['Lantis', 'Studio Mausu', 'Shueisha', 'Yomiuri TV Enterprise', 'Emon', 'DMM pictures', 'Crunchyroll SC Anime Fund', 'Bandai Namco Arts']",['AXsiZ'],Light novel,"['Harem', 'Historical', 'Military']",,23 min. per ep.,108,['Crunchyroll']
33884,CM,['P.I.C.S.'],['add some'],Original,[],,15 sec.,0,[]
1052,OVA,"['KSS', 'Kitty Films']",['Zexcs'],Unknown,[],,26 min. per ep.,2,[]
32167,Music,['NHK'],['add some'],Original,[],Kids,2 min.,0,[]
30826,TV,['add some'],['feel.'],Radio,[],,3 min. per ep.,3,[]
40015,PV,['add some'],['add some'],Original,"['Music', 'Strategy Game']",,40 sec.,0,[]
35623,ONA,['add some'],['add some'],Original,[],,2 min.,0,[]
33801,ONA,['Tencent Animation & Comics'],['add some'],Manga,[],,13 min. per ep.,0,[]
37947,Music,['Avex Entertainment'],['add some'],Original,[],,2 min.,0,[]
22593,ONA,['add some'],['Shin-Ei Animation'],Original,[],,1 min. per ep.,0,[]
36185,ONA,['Colored Pencil Animation Japan'],['Colored Pencil Animation'],Web manga,[],,13 min. per ep.,18,[]
7285,Movie,['add some'],['Toei Animation'],Unknown,[],,16 min.,1,[]
33879,Special,['add some'],['Gallop'],Manga,"['Adult Cast', 'Detective']",Shounen,20 min. per ep.,1,[]
22635,ONA,['CoMix Wave Films'],['add some'],Unknown,[],,6 min. per ep.,0,[]
7713,Movie,['Gakken'],['add some'],Other,[],,19 min.,0,[]
19337,CM,['CoMix Wave Films'],['add some'],Unknown,[],,5 min. per ep.,0,[]
4096,Movie,['add some'],['add some'],Other,[],,19 min.,0,[]
22469,Music,['add some'],['add some'],Unknown,[],Kids,3 min.,1,[]
11799,OVA,['add some'],['Tezuka Productions'],Manga,[],,24 min.,0,[]
23375,TV,"['NOTTV', 'Bouncy']",['Yaoyorozu'],Original,"['Idols (Female)', 'Music']",,49 min. per ep.,4,[]
32844,Music,['Lastrum Music'],['add some'],Music,[],,3 min.,0,[]
31506,Movie,['add some'],['add some'],Unknown,[],,5 min.,0,[]
18603,OVA,['add some'],['Toei Animation'],Unknown,[],,20 min.,1,[]
16259,OVA,['Hero Communication'],['add some'],Unknown,[],,25 min. per ep.,1,[]
25975,Special,['add some'],['RG Animation Studios'],Original,[],Kids,4 min.,1,[]
8782,Music,['NHK'],['Studio Placebo'],Original,[],Kids,2 min.,1,[]
35497,Movie,['Gakken'],['add some'],Book,[],,18 min.,0,[]
17707,TV,['add some'],['DLE'],Manga,[],Shoujo,3 min. per ep.,0,[]
8749,Special,['add some'],['add some'],Unknown,[],,4 min.,0,[]
29857,Special,['add some'],['add some'],Other,[],,6 min.,1,[]
20951,Special,['add some'],['White Fox'],Original,[],,6 min.,1,[]
36074,Music,['Virgin Babylon Records'],['Onionskin'],Original,[],,4 min.,0,[]
32271,TV,"['Genco', 'DMM pictures', 'Greenwood', 'My Theater D.D.', 'Brave Hearts', 'Crunchyroll SC Anime Fund']",['A.C.G.T.'],Visual novel,"['Military', 'Super Power']",,23 min. per ep.,218,['Crunchyroll']
1627,OVA,['KSS'],['Chaos Project'],Original,[],,30 min. per ep.,2,[]
11087,Special,['Studio AWAKE'],['add some'],Original,"['Mecha', 'Parody']",,3 min. per ep.,1,[]
305,OVA,['Dynamic Planning'],['Pierrot'],Manga,[],Shounen,18 min. per ep.,7,[]
35070,Movie,['add some'],['DLE'],Manga,"['Parody', 'School']",Shoujo,30 min.,1,[]
29867,Movie,['add some'],['add some'],Original,[],Kids,13 min.,0,[]
12789,Movie,['Mushi Production'],['add some'],Picture book,[],Kids,27 min.,1,[]
15139,Movie,['add some'],['add some'],Original,[],Kids,11 min.,1,[]
30394,Movie,['add some'],['Takun Manga Box'],Unknown,[],,4 min.,0,[]
39296,Music,['add some'],['add some'],Original,[],,3 min.,0,[]
1748,OVA,['Broccoli'],['Madhouse'],Original,[],Shounen,15 min. per ep.,6,[]
35997,TV,"['Lantis', 'AT-X', 'NBCUniversal Entertainment Japan', 'Medicos Entertainment', 'Shueisha', 'Kanon Sound', 'DMM.com', 'NichiNare']",['Hoods Entertainment'],Light novel,"['Isekai', 'School']",,23 min. per ep.,45,['Crunchyroll']
420,Movie,"['Bandai Visual', 'Shogakukan-Shueisha Productions', 'TBS', 'TOHO', 'Nichion', 'Toho Music']",['Studio 4°C'],Manga,[],Shounen,1 hr. 30 min.,69,[]
40033,ONA,['add some'],['add some'],Original,[],Kids,42 sec.,0,[]
20869,ONA,['Space Neko Company'],['add some'],Original,[],,3 min.,0,[]
3497,OVA,['Idea Factory'],['add some'],Visual novel,[],,24 min.,0,[]
11787,Special,['add some'],['add some'],Manga,[],Shounen,40 min.,0,[]
1952,OVA,['add some'],['Madhouse'],Game,"['Super Power', 'Vampire']",,43 min. per ep.,58,[]
